ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante
2013,28,12/10/2013,Santos,Ponte Preta,2,1
2013,28,13/10/2013,Criciúma,Vasco da Gama,3,2
2013,28,13/10/2013,Internacional,Náutico,4,1
2013,28,13/10/2013,São Paulo,Corinthians,0,0
2013,28,13/10/2013,Atlético-MG,Cruzeiro,1,0
2013,28,13/10/2013,Botafogo,Flamengo,2,1
2013,28,13/10/2013,Atlético-PR,Portuguesa,1,0
2013,28,13/10/2013,Goiás,Bahia,3,1
2013,29,16/10/2013,Santos,Internacional,0,0
2013,29,16/10/2013,Cruzeiro,Fluminense,1,0
2013,29,16/10/2013,São Paulo,Náutico,3,0
2013,29,16/10/2013,Ponte Preta,Coritiba,1,0
2013,29,16/10/2013,Criciúma,Portuguesa,1,3
2013,29,16/10/2013,Flamengo,Bahia,2,1
2013,29,16/10/2013,Grêmio,Corinthians,1,0
2013,29,16/10/2013,Atlético-PR,Atlético-MG,1,0
2013,29,17/10/2013,Vasco da Gama,Goiás,0,2
2013,29,17/10/2013,Vitória,Botafogo,1,0
2013,30,19/10/2013,Fluminense,Ponte Preta,1,1
2013,30,19/10/2013,Náutico,Santos,1,5
2013,30,19/10/2013,Corinthians,Criciúma,1,0
2013,30,20/10/2013,Atlético-MG,Flamengo,1,0
2013,30,20/10/2013,Goiás,Atlético-PR,3,0
2013,30,20/10/2013,Bahia,São Paulo,0,1
2013,30,20/10/2013,Internacional,Grêmio,2,2
2013,30,20/10/2013,Coritiba,Cruzeiro,2,1
2013,30,20/10/2013,Portuguesa,Vitória,1,1
2013,30,20/10/2013,Botafogo,Vasco da Gama,2,2
2013,31,26/10/2013,Cruzeiro,Criciúma,5,3
2013,31,26/10/2013,Botafogo,Atlético-MG,1,0
2013,31,27/10/2013,Corinthians,Santos,1,1
2013,31,27/10/2013,Ponte Preta,Vasco da Gama,2,1
2013,31,27/10/2013,Portuguesa,Flamengo,0,0
2013,31,27/10/2013,Internacional,São Paulo,2,3
2013,31,27/10/2013,Bahia,Atlético-PR,1,1
2013,31,27/10/2013,Fluminense,Vitória,2,3
2013,31,27/10/2013,Coritiba,Grêmio,4,0
2013,31,27/10/2013,Náutico,Goiás,0,2
2013,32,02/11/2013,Vasco da Gama,Coritiba,2,1
2013,32,02/11/2013,São Paulo,Portuguesa,2,1
2013,32,02/11/2013,Atlético-MG,Náutico,5,0
2013,32,03/11/2013,Vitória,Corinthians,1,1
2013,32,03/11/2013,Santos,Cruzeiro,0,1
2013,32,03/11/2013,Grêmio,Bahia,0,0
2013,32,03/11/2013,Goiás,Botafogo,1,0
2013,32,03/11/2013,Flamengo,Fluminense,1,0
2013,32,03/11/2013,Criciúma,Ponte Preta,1,1
2013,32,03/11/2013,Atlético-PR,Internacional,1,0
2013,33,09/11/2013,Portuguesa,Coritiba,0,0
2013,33,09/11/2013,Bahia,Atlético-MG,0,0
2013,33,09/11/2013,Flamengo,Goiás,1,1
2013,33,10/11/2013,Internacional,Botafogo,2,1
2013,33,10/11/2013,Cruzeiro,Grêmio,3,0
2013,33,10/11/2013,Atlético-PR,São Paulo,3,0
2013,33,10/11/2013,Ponte Preta,Vitória,0,3
2013,33,10/11/2013,Vasco da Gama,Santos,2,2
2013,33,10/11/2013,Náutico,Criciúma,0,1
2013,33,10/11/2013,Corinthians,Fluminense,1,0
2013,34,13/11/2013,Grêmio,Vasco da Gama,1,0
2013,34,13/11/2013,Goiás,Ponte Preta,2,0
2013,34,13/11/2013,Botafogo,Portuguesa,0,0
2013,34,13/11/2013,Criciúma,Atlético-PR,2,1
2013,34,13/11/2013,São Paulo,Flamengo,2,0
2013,34,13/11/2013,Vitória,Cruzeiro,1,3
2013,34,13/11/2013,Coritiba,Corinthians,0,1
2013,34,14/11/2013,Santos,Bahia,3,0
2013,34,14/11/2013,Fluminense,Náutico,2,0
2013,34,14/11/2013,Atlético-MG,Internacional,2,1
2013,35,16/11/2013,Botafogo,Atlético-PR,4,0
2013,35,16/11/2013,Coritiba,Criciúma,1,2
2013,35,17/11/2013,Corinthians,Vasco da Gama,0,0
2013,35,17/11/2013,Cruzeiro,Ponte Preta,2,2
2013,35,17/11/2013,Fluminense,São Paulo,2,1
2013,35,17/11/2013,Vitória,Santos,2,0
2013,35,17/11/2013,Portuguesa,Atlético-MG,2,0
2013,35,17/11/2013,Náutico,Bahia,0,1
2013,35,17/11/2013,Grêmio,Flamengo,2,1
2013,35,17/11/2013,Goiás,Internacional,3,1
2013,36,23/11/2013,Criciúma,Vitória,1,1
2013,36,23/11/2013,Vasco da Gama,Cruzeiro,2,1
2013,36,23/11/2013,Atlético-MG,Goiás,4,1
2013,36,24/11/2013,Atlético-PR,Náutico,6,1
2013,36,24/11/2013,Flamengo,Corinthians,1,0
2013,36,24/11/2013,Santos,Fluminense,1,0
2013,36,24/11/2013,Ponte Preta,Grêmio,1,1
2013,36,24/11/2013,Bahia,Portuguesa,1,0
2013,36,24/11/2013,São Paulo,Botafogo,1,1
2013,36,24/11/2013,Internacional,Coritiba,0,0
2013,37,30/11/2013,Fluminense,Atlético-MG,2,2
2013,37,30/11/2013,Corinthians,Internacional,0,0
2013,37,01/12/2013,Vasco da Gama,Náutico,2,0
2013,37,01/12/2013,Vitória,Flamengo,4,2
2013,37,01/12/2013,Cruzeiro,Bahia,1,2
2013,37,01/12/2013,Coritiba,Botafogo,2,1
2013,37,01/12/2013,Criciúma,São Paulo,1,0
2013,37,01/12/2013,Ponte Preta,Portuguesa,0,2
2013,37,01/12/2013,Santos,Atlético-PR,2,1
2013,37,01/12/2013,Grêmio,Goiás,1,0
2013,38,07/12/2013,Flamengo,Cruzeiro,1,1
2013,38,07/12/2013,Náutico,Corinthians,1,0
2013,38,08/12/2013,Portuguesa,Grêmio,0,0
2013,38,08/12/2013,Atlético-PR,Vasco da Gama,5,1
2013,38,08/12/2013,Goiás,Santos,0,3
2013,38,08/12/2013,Internacional,Ponte Preta,0,0
2013,38,08/12/2013,Bahia,Fluminense,1,2
2013,38,08/12/2013,Atlético-MG,Vitória,2,2
2013,38,08/12/2013,São Paulo,Coritiba,0,1
2013,38,08/12/2013,Botafogo,Criciúma,3,0
2014,1,19/04/2014,Fluminense,Figueirense,3,0
2014,1,19/04/2014,Internacional,Vitória,1,0
2014,1,19/04/2014,Chapecoense,Coritiba,0,0
2014,1,20/04/2014,São Paulo,Botafogo,3,0
2014,1,20/04/2014,Atlético-PR,Grêmio,1,0
2014,1,20/04/2014,Atlético-MG,Corinthians,0,0
2014,1,20/04/2014,Bahia,Cruzeiro,1,2
2014,1,20/04/2014,Flamengo,Goiás,0,0
2014,1,20/04/2014,Santos,Sport,1,1
2014,1,20/04/2014,Criciúma,Palmeiras,1,2
2014,2,26/04/2014,Coritiba,Santos,0,0
2014,2,26/04/2014,Palmeiras,Fluminense,0,1
2014,2,27/04/2014,Botafogo,Internacional,2,2
2014,2,27/04/2014,Corinthians,Flamengo,2,0
2014,2,27/04/2014,Cruzeiro,São Paulo,1,1
2014,2,27/04/2014,Vitória,Atlético-PR,2,2
2014,2,27/04/2014,Sport,Chapecoense,2,1
2014,2,27/04/2014,Grêmio,Atlético-MG,2,1
2014,2,27/04/2014,Figueirense,Bahia,0,2
2014,2,27/04/2014,Goiás,Criciúma,1,0
2014,3,03/05/2014,São Paulo,Coritiba,2,2
2014,3,03/05/2014,Atlético-PR,Cruzeiro,2,3
2014,3,03/05/2014,Santos,Grêmio,0,0
2014,3,03/05/2014,Fluminense,Vitória,1,2
2014,3,04/05/2014,Flamengo,Palmeiras,4,2
2014,3,04/05/2014,Bahia,Botafogo,1,0
2014,3,04/05/2014,Internacional,Sport,2,1
2014,3,04/05/2014,Criciúma,Figueirense,1,0
2014,3,04/05/2014,Atlético-MG,Goiás,0,1
2014,3,04/05/2014,Chapecoense,Corinthians,0,1
2014,4,10/05/2014,Palmeiras,Goiás,2,0
2014,4,10/05/2014,Internacional,Atlético-PR,2,1
2014,4,10/05/2014,Botafogo,Criciúma,6,0
2014,4,11/05/2014,Fluminense,Flamengo,2,0
2014,4,11/05/2014,São Paulo,Corinthians,1,1
2014,4,11/05/2014,Atlético-MG,Cruzeiro,2,1
2014,4,11/05/2014,Chapecoense,Grêmio,1,2
2014,4,11/05/2014,Coritiba,Sport,0,1
2014,4,11/05/2014,Bahia,Vitória,1,1
2014,4,11/05/2014,Figueirense,Santos,0,2
2014,5,14/05/2014,Goiás,Botafogo,2,0
2014,5,17/05/2014,Cruzeiro,Coritiba,3,2
2014,5,18/05/2014,Flamengo,São Paulo,0,2
2014,5,18/05/2014,Corinthians,Figueirense,0,1
2014,5,18/05/2014,Atlético-PR,Chapecoense,1,1
2014,5,18/05/2014,Grêmio,Fluminense,1,0
2014,5,18/05/2014,Santos,Atlético-MG,1,2
2014,5,18/05/2014,Vitória,Palmeiras,0,1
2014,5,18/05/2014,Criciúma,Internacional,0,0
2014,5,04/06/2014,Sport,Bahia,1,0
2014,6,21/05/2014,Flamengo,Bahia,1,1
2014,6,21/05/2014,Coritiba,Internacional,1,1
2014,6,21/05/2014,Cruzeiro,Sport,2,0
2014,6,21/05/2014,Criciúma,Chapecoense,1,0
2014,6,21/05/2014,Fluminense,São Paulo,5,2
2014,6,21/05/2014,Corinthians,Atlético-PR,1,1
2014,6,21/05/2014,Grêmio,Botafogo,2,1
2014,6,22/05/2014,Palmeiras,Figueirense,1,0
2014,6,22/05/2014,Goiás,Santos,2,2
2014,6,22/05/2014,Vitória,Atlético-MG,2,3
2014,7,24/05/2014,Bahia,Fluminense,0,1
2014,7,24/05/2014,São Paulo,Grêmio,1,0
2014,7,25/05/2014,Sport,Corinthians,1,4
2014,7,25/05/2014,Santos,Flamengo,0,0
2014,7,25/05/2014,Atlético-PR,Coritiba,2,0
2014,7,25/05/2014,Figueirense,Goiás,0,1
2014,7,25/05/2014,Botafogo,Vitória,1,1
2014,7,25/05/2014,Atlético-MG,Criciúma,0,0
2014,7,25/05/2014,Internacional,Cruzeiro,1,3
2014,7,25/05/2014,Chapecoense,Palmeiras,2,0
2014,8,27/05/2014,Sport,Grêmio,0,0
2014,8,27/05/2014,Palmeiras,Botafogo,0,2
2014,8,27/05/2014,Criciúma,Coritiba,1,0
2014,8,27/05/2014,Internacional,Chapecoense,2,0
2014,8,27/05/2014,Goiás,Vitória,0,0
2014,8,27/05/2014,Corinthians,Cruzeiro,1,0
2014,8,27/05/2014,Atlético-PR,São Paulo,2,2
2014,8,27/05/2014,Atlético-MG,Fluminense,2,0
2014,8,28/05/2014,Flamengo,Figueirense,1,1
2014,8,28/05/2014,Bahia,Santos,0,2
2014,9,31/05/2014,São Paulo,Atlético-MG,2,1
2014,9,31/05/2014,Coritiba,Goiás,3,0
2014,9,31/05/2014,Vitória,Sport,0,1
2014,9,01/06/2014,Cruzeiro,Flamengo,3,0
2014,9,01/06/2014,Grêmio,Palmeiras,0,0
2014,9,01/06/2014,Chapecoense,Bahia,2,1
2014,9,01/06/2014,Fluminense,Internacional,1,1
2014,9,01/06/2014,Santos,Criciúma,2,0
2014,9,01/06/2014,Figueirense,Atlético-PR,1,3
2014,9,11/10/2014,Botafogo,Corinthians,1,0
2014,10,16/07/2014,Sport,Botafogo,1,0
2014,10,16/07/2014,Coritiba,Figueirense,0,2
2014,10,16/07/2014,Grêmio,Goiás,0,0
2014,10,16/07/2014,Flamengo,Atlético-PR,1,2
2014,10,16/07/2014,Bahia,São Paulo,0,2
2014,10,16/07/2014,Criciúma,Fluminense,3,2
2014,10,17/07/2014,Corinthians,Internacional,2,1
2014,10,17/07/2014,Santos,Palmeiras,2,0
2014,10,17/07/2014,Cruzeiro,Vitória,3,1
2014,10,06/08/2014,Chapecoense,Atlético-MG,1,1
2014,11,19/07/2014,São Paulo,Chapecoense,0,1
2014,11,19/07/2014,Atlético-MG,Bahia,1,1
2014,11,19/07/2014,Figueirense,Grêmio,0,1
2014,11,19/07/2014,Botafogo,Coritiba,1,0
2014,11,20/07/2014,Palmeiras,Cruzeiro,1,2
2014,11,20/07/2014,Vitória,Corinthians,0,0
2014,11,20/07/2014,Internacional,Flamengo,4,0
2014,11,20/07/2014,Fluminense,Santos,1,0
2014,11,20/07/2014,Atlético-PR,Criciúma,2,0
2014,11,20/07/2014,Goiás,Sport,0,0
2014,12,26/07/2014,Santos,Chapecoense,3,0
2014,12,26/07/2014,Cruzeiro,Figueirense,5,0
2014,12,26/07/2014,Criciúma,Vitória,1,3
2014,12,26/07/2014,Bahia,Internacional,0,1
2014,12,27/07/2014,Sport,Atlético-MG,2,1
2014,12,27/07/2014,Corinthians,Palmeiras,2,0
2014,12,27/07/2014,Atlético-PR,Fluminense,0,3
2014,12,27/07/2014,Goiás,São Paulo,2,1
2014,12,27/07/2014,Flamengo,Botafogo,1,0
2014,12,27/07/2014,Grêmio,Coritiba,2,3
2014,13,02/08/2014,Botafogo,Cruzeiro,1,1
2014,13,02/08/2014,São Paulo,Criciúma,1,1
2014,13,02/08/2014,Vitória,Grêmio,2,1
2014,13,03/08/2014,Palmeiras,Bahia,1,1
2014,13,03/08/2014,Coritiba,Corinthians,0,0
2014,13,03/08/2014,Figueirense,Sport,3,0
2014,13,03/08/2014,Chapecoense,Flamengo,1,0
2014,13,03/08/2014,Fluminense,Goiás,2,0
2014,13,03/08/2014,Atlético-MG,Atlético-PR,3,1
2014,13,03/08/2014,Internacional,Santos,1,0
2014,14,09/08/2014,Bahia,Goiás,1,0
2014,14,09/08/2014,Criciúma,Cruzeiro,0,0
2014,14,09/08/2014,Fluminense,Coritiba,1,1
2014,14,10/08/2014,Flamengo,Sport,1,0
2014,14,10/08/2014,Santos,Corinthians,0,1
2014,14,10/08/2014,Atlético-PR,Botafogo,2,0
2014,14,10/08/2014,Internacional,Grêmio,2,0
2014,14,10/08/2014,São Paulo,Vitória,3,1
2014,14,10/08/2014,Atlético-MG,Palmeiras,2,1
2014,14,10/08/2014,Chapecoense,Figueirense,0,1
2014,15,16/08/2014,Goiás,Internacional,0,1
2014,15,16/08/2014,Corinthians,Bahia,1,1
2014,15,17/08/2014,Palmeiras,São Paulo,1,2
2014,15,17/08/2014,Coritiba,Flamengo,0,1
2014,15,17/08/2014,Cruzeiro,Santos,3,0
2014,15,17/08/2014,Vitória,Chapecoense,0,0
2014,15,17/08/2014,Grêmio,Criciúma,2,0
2014,15,17/08/2014,Botafogo,Fluminense,2,0
2014,15,17/08/2014,Sport,Atlético-PR,1,1
2014,15,17/08/2014,Figueirense,Atlético-MG,2,2
2014,16,20/08/2014,Sport,Palmeiras,2,1
2014,16,20/08/2014,Santos,Atlético-PR,2,0
2014,16,20/08/2014,Figueirense,Botafogo,1,0
2014,16,20/08/2014,Coritiba,Vitória,2,0
2014,16,20/08/2014,Bahia,Criciúma,0,0
2014,16,20/08/2014,Flamengo,Atlético-MG,2,1
2014,16,20/08/2014,Internacional,São Paulo,0,1
2014,16,20/08/2014,Chapecoense,Fluminense,1,0
2014,16,21/08/2014,Corinthians,Goiás,5,2
2014,16,21/08/2014,Cruzeiro,Grêmio,1,0
2014,17,23/08/2014,Botafogo,Chapecoense,1,0
2014,17,23/08/2014,Atlético-MG,Internacional,1,0
2014,17,23/08/2014,Palmeiras,Coritiba,1,0
2014,17,24/08/2014,Fluminense,Sport,4,0
2014,17,24/08/2014,São Paulo,Santos,2,1
2014,17,24/08/2014,Vitória,Figueirense,0,1
2014,17,24/08/2014,Grêmio,Corinthians,2,1
2014,17,24/08/2014,Criciúma,Flamengo,0,2
2014,17,24/08/2014,Atlético-PR,Bahia,0,0
2014,17,24/08/2014,Goiás,Cruzeiro,0,1
2014,18,30/08/2014,Palmeiras,Internacional,0,1
2014,18,30/08/2014,Cruzeiro,Chapecoense,4,2
2014,18,31/08/2014,Botafogo,Santos,1,0
2014,18,31/08/2014,Sport,Criciúma,2,0
2014,18,31/08/2014,Corinthians,Fluminense,1,1
2014,18,31/08/2014,Coritiba,Atlético-MG,0,0
2014,18,31/08/2014,Figueirense,São Paulo,1,1
2014,18,31/08/2014,Vitória,Flamengo,1,2
2014,18,31/08/2014,Grêmio,Bahia,1,0
2014,18,31/08/2014,Goiás,Atlético-PR,3,1
2014,19,06/09/2014,Flamengo,Grêmio,0,1
2014,19,06/09/2014,Santos,Vitória,3,1
2014,19,06/09/2014,Chapecoense,Goiás,0,0
2014,19,07/09/2014,Fluminense,Cruzeiro,3,3
2014,19,07/09/2014,São Paulo,Sport,2,0
2014,19,07/09/2014,Atlético-MG,Botafogo,1,0
2014,19,07/09/2014,Criciúma,Corinthians,0,0
2014,19,07/09/2014,Atlético-PR,Palmeiras,1,1
2014,19,07/09/2014,Bahia,Coritiba,0,0
2014,19,07/09/2014,Internacional,Figueirense,2,3
2014,20,10/09/2014,Palmeiras,Criciúma,1,0
2014,20,10/09/2014,Grêmio,Atlético-PR,1,0
2014,20,10/09/2014,Figueirense,Fluminense,1,1
2014,20,10/09/2014,Sport,Santos,3,1
2014,20,10/09/2014,Coritiba,Chapecoense,3,0
2014,20,10/09/2014,Botafogo,São Paulo,2,4
2014,20,10/09/2014,Vitória,Internacional,2,0
2014,20,10/09/2014,Goiás,Flamengo,1,0
2014,20,11/09/2014,Corinthians,Atlético-MG,1,0
2014,20,11/09/2014,Cruzeiro,Bahia,2,1
2014,21,13/09/2014,Fluminense,Palmeiras,3,0
2014,21,13/09/2014,Chapecoense,Sport,3,1
2014,21,13/09/2014,Santos,Coritiba,2,1
2014,21,14/09/2014,Flamengo,Corinthians,1,0
2014,21,14/09/2014,São Paulo,Cruzeiro,2,0
2014,21,14/09/2014,Bahia,Figueirense,3,0
2014,21,14/09/2014,Internacional,Botafogo,2,0
2014,21,14/09/2014,Atlético-PR,Vitória,2,0
2014,21,14/09/2014,Atlético-MG,Grêmio,0,0
2014,21,14/09/2014,Criciúma,Goiás,1,0
2014,22,17/09/2014,Cruzeiro,Atlético-PR,2,0
2014,22,17/09/2014,Vitória,Fluminense,3,1
2014,22,17/09/2014,Sport,Internacional,0,0
2014,22,17/09/2014,Figueirense,Criciúma,1,1
2014,22,17/09/2014,Botafogo,Bahia,2,3
2014,22,17/09/2014,Palmeiras,Flamengo,2,2
2014,22,17/09/2014,Coritiba,São Paulo,3,1
2014,22,18/09/2014,Corinthians,Chapecoense,1,1
2014,22,18/09/2014,Goiás,Atlético-MG,2,3
2014,22,18/09/2014,Grêmio,Santos,0,0
2014,23,20/09/2014,Atlético-PR,Internacional,0,1
2014,23,20/09/2014,Criciúma,Botafogo,1,1
2014,23,21/09/2014,Flamengo,Fluminense,1,1
2014,23,21/09/2014,Sport,Coritiba,1,0
2014,23,21/09/2014,Corinthians,São Paulo,3,2
2014,23,21/09/2014,Cruzeiro,Atlético-MG,2,3
2014,23,21/09/2014,Vitória,Bahia,2,1
2014,23,21/09/2014,Santos,Figueirense,3,1
2014,23,21/09/2014,Grêmio,Chapecoense,1,0
2014,23,21/09/2014,Goiás,Palmeiras,6,0
2014,24,24/09/2014,Coritiba,Cruzeiro,1,2
2014,24,24/09/2014,Internacional,Criciúma,3,0
2014,24,24/09/2014,Bahia,Sport,1,0
2014,24,24/09/2014,Chapecoense,Atlético-PR,3,0
2014,24,24/09/2014,Fluminense,Grêmio,0,0
2014,24,24/09/2014,São Paulo,Flamengo,2,2
2014,24,24/09/2014,Figueirense,Corinthians,1,0
2014,24,25/09/2014,Botafogo,Goiás,1,0
2014,24,25/09/2014,Palmeiras,Vitória,2,0
2014,24,25/09/2014,Atlético-MG,Santos,3,2
2014,25,27/09/2014,Sport,Cruzeiro,0,0
2014,25,27/09/2014,Chapecoense,Criciúma,1,1
2014,25,27/09/2014,São Paulo,Fluminense,1,3
2014,25,28/09/2014,Botafogo,Grêmio,0,2
2014,25,28/09/2014,Atlético-PR,Corinthians,1,0
2014,25,28/09/2014,Atlético-MG,Vitória,2,0
2014,25,28/09/2014,Bahia,Flamengo,2,1
2014,25,28/09/2014,Santos,Goiás,2,0
2014,25,28/09/2014,Internacional,Coritiba,4,2
2014,25,28/09/2014,Figueirense,Palmeiras,3,1
2014,26,02/10/2014,Palmeiras,Chapecoense,4,2
2014,26,04/10/2014,Flamengo,Santos,0,1
2014,26,04/10/2014,Fluminense,Bahia,1,1
2014,26,04/10/2014,Coritiba,Atlético-PR,1,0
2014,26,04/10/2014,Vitória,Botafogo,2,1
2014,26,04/10/2014,Grêmio,São Paulo,0,1
2014,26,04/10/2014,Corinthians,Sport,3,0
2014,26,04/10/2014,Cruzeiro,Internacional,2,1
2014,26,04/10/2014,Criciúma,Atlético-MG,3,1
2014,26,04/10/2014,Goiás,Figueirense,1,0
2014,27,08/10/2014,Botafogo,Palmeiras,0,1
2014,27,08/10/2014,São Paulo,Atlético-PR,1,0
2014,27,08/10/2014,Coritiba,Criciúma,1,0
2014,27,08/10/2014,Vitória,Goiás,2,2
2014,27,08/10/2014,Cruzeiro,Corinthians,0,1
2014,27,08/10/2014,Grêmio,Sport,2,0
2014,27,08/10/2014,Figueirense,Flamengo,1,2
2014,27,09/10/2014,Fluminense,Atlético-MG,0,0
2014,27,09/10/2014,Santos,Bahia,1,0
2014,27,09/10/2014,Chapecoense,Internacional,5,0
2014,28,01/06/2014,Corinthians,Botafogo,1,1
2014,28,11/10/2014,Goiás,Coritiba,3,0
2014,28,11/10/2014,Palmeiras,Grêmio,2,1
2014,28,12/10/2014,Flamengo,Cruzeiro,3,0
2014,28,12/10/2014,Atlético-MG,São Paulo,1,0
2014,28,12/10/2014,Bahia,Chapecoense,0,1
2014,28,12/10/2014,Internacional,Fluminense,2,1
2014,28,12/10/2014,Sport,Vitória,1,2
2014,28,12/10/2014,Atlético-PR,Figueirense,3,0
2014,28,12/10/2014,Criciúma,Santos,3,0
2014,29,18/10/2014,Fluminense,Criciúma,4,2
2014,29,18/10/2014,São Paulo,Bahia,2,1
2014,29,18/10/2014,Goiás,Grêmio,0,0
2014,29,18/10/2014,Atlético-MG,Chapecoense,1,0
2014,29,19/10/2014,Palmeiras,Santos,1,3
2014,29,19/10/2014,Atlético-PR,Flamengo,2,1
2014,29,19/10/2014,Internacional,Corinthians,1,2
2014,29,19/10/2014,Figueirense,Coritiba,4,0
2014,29,19/10/2014,Botafogo,Sport,1,1
2014,29,19/10/2014,Vitória,Cruzeiro,0,1
2014,30,21/10/2014,Bahia,Atlético-MG,1,1
2014,30,22/10/2014,Flamengo,Internacional,2,0
2014,30,22/10/2014,Corinthians,Vitória,2,1
2014,30,22/10/2014,Cruzeiro,Palmeiras,1,1
2014,30,22/10/2014,Criciúma,Atlético-PR,0,1
2014,30,22/10/2014,Coritiba,Botafogo,2,0
2014,30,22/10/2014,Grêmio,Figueirense,1,0
2014,30,22/10/2014,Santos,Fluminense,0,1
2014,30,22/10/2014,Chapecoense,São Paulo,0,0
2014,30,22/10/2014,Sport,Goiás,0,1
2014,31,25/10/2014,Fluminense,Atlético-PR,2,1
2014,31,25/10/2014,Palmeiras,Corinthians,1,1
2014,31,25/10/2014,Figueirense,Cruzeiro,1,1
2014,31,25/10/2014,Coritiba,Grêmio,1,1
2014,31,25/10/2014,Atlético-MG,Sport,3,2
2014,31,25/10/2014,Vitória,Criciúma,3,1
2014,31,25/10/2014,Chapecoense,Santos,1,1
2014,31,25/10/2014,Botafogo,Flamengo,2,1
2014,31,25/10/2014,Internacional,Bahia,2,0
2014,31,27/10/2014,São Paulo,Goiás,3,0
2014,32,01/11/2014,Grêmio,Vitória,1,0
2014,32,01/11/2014,Goiás,Fluminense,0,2
2014,32,01/11/2014,Corinthians,Coritiba,2,2
2014,32,02/11/2014,Sport,Figueirense,1,0
2014,32,02/11/2014,Santos,Internacional,1,2
2014,32,02/11/2014,Cruzeiro,Botafogo,2,1
2014,32,02/11/2014,Criciúma,São Paulo,1,2
2014,32,02/11/2014,Flamengo,Chapecoense,3,0
2014,32,02/11/2014,Atlético-PR,Atlético-MG,1,0
2014,32,02/11/2014,Bahia,Palmeiras,0,1
2014,33,08/11/2014,Palmeiras,Atlético-MG,0,2
2014,33,08/11/2014,Coritiba,Fluminense,1,0
2014,33,08/11/2014,Botafogo,Atlético-PR,0,2
2014,33,09/11/2014,Sport,Flamengo,2,2
2014,33,09/11/2014,Vitória,São Paulo,1,2
2014,33,09/11/2014,Grêmio,Internacional,4,1
2014,33,09/11/2014,Figueirense,Chapecoense,1,0
2014,33,09/11/2014,Corinthians,Santos,1,0
2014,33,09/11/2014,Cruzeiro,Criciúma,3,1
2014,33,09/11/2014,Goiás,Bahia,3,0
2014,34,15/11/2014,Fluminense,Botafogo,1,0
2014,34,15/11/2014,Criciúma,Grêmio,0,3
2014,34,16/11/2014,Flamengo,Coritiba,3,2
2014,34,16/11/2014,Santos,Cruzeiro,0,1
2014,34,16/11/2014,Atlético-PR,Sport,0,1
2014,34,16/11/2014,Bahia,Corinthians,1,2
2014,34,16/11/2014,Internacional,Goiás,1,0
2014,34,16/11/2014,São Paulo,Palmeiras,2,0
2014,34,16/11/2014,Atlético-MG,Figueirense,1,1
2014,34,16/11/2014,Chapecoense,Vitória,0,1
2014,35,12/11/2014,São Paulo,Internacional,1,1
2014,35,19/11/2014,Botafogo,Figueirense,0,1
2014,35,19/11/2014,Atlético-PR,Santos,1,1
2014,35,19/11/2014,Vitória,Coritiba,1,1
2014,35,19/11/2014,Criciúma,Bahia,0,1
2014,35,19/11/2014,Goiás,Corinthians,0,1
2014,35,19/11/2014,Palmeiras,Sport,0,2
2014,35,19/11/2014,Atlético-MG,Flamengo,4,0
2014,35,20/11/2014,Fluminense,Chapecoense,1,4
2014,35,20/11/2014,Grêmio,Cruzeiro,1,2
2014,36,22/11/2014,Internacional,Atlético-MG,2,1
2014,36,22/11/2014,Bahia,Atlético-PR,1,2
2014,36,23/11/2014,Flamengo,Criciúma,1,1
2014,36,23/11/2014,Sport,Fluminense,2,2
2014,36,23/11/2014,Santos,São Paulo,0,1
2014,36,23/11/2014,Cruzeiro,Goiás,2,1
2014,36,23/11/2014,Figueirense,Vitória,2,0
2014,36,23/11/2014,Corinthians,Grêmio,1,0
2014,36,23/11/2014,Coritiba,Palmeiras,2,0
2014,36,23/11/2014,Chapecoense,Botafogo,2,0
2014,37,29/11/2014,Internacional,Palmeiras,3,1
2014,37,29/11/2014,Criciúma,Sport,2,2
2014,37,29/11/2014,Flamengo,Vitória,4,0
2014,37,30/11/2014,Fluminense,Corinthians,5,2
2014,37,30/11/2014,São Paulo,Figueirense,1,1
2014,37,30/11/2014,Santos,Botafogo,2,0
2014,37,30/11/2014,Chapecoense,Cruzeiro,1,1
2014,37,30/11/2014,Atlético-PR,Goiás,1,0
2014,37,30/11/2014,Bahia,Grêmio,1,0
2014,37,30/11/2014,Atlético-MG,Coritiba,1,2
2014,38,06/12/2014,Corinthians,Criciúma,2,1
2014,38,06/12/2014,Figueirense,Internacional,1,2
2014,38,07/12/2014,Botafogo,Atlético-MG,0,0
2014,38,07/12/2014,Sport,São Paulo,1,0
2014,38,07/12/2014,Palmeiras,Atlético-PR,1,1
2014,38,07/12/2014,Coritiba,Bahia,3,2
2014,38,07/12/2014,Cruzeiro,Fluminense,2,1
2014,38,07/12/2014,Vitória,Santos,0,1
2014,38,07/12/2014,Grêmio,Flamengo,1,1
2014,38,07/12/2014,Goiás,Chapecoense,4,2
2015,1,09/05/2015,Palmeiras,Atlético-MG,2,2
2015,1,09/05/2015,Chapecoense,Coritiba,2,1
2015,1,09/05/2015,Fluminense,Joinville,1,0
2015,1,10/05/2015,Grêmio,Ponte Preta,3,3
2015,1,10/05/2015,São Paulo,Flamengo,2,1
2015,1,10/05/2015,Cruzeiro,Corinthians,0,1
2015,1,10/05/2015,Atlético-PR,Internacional,3,0
2015,1,10/05/2015,Sport,Figueirense,4,1
