ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante
2011,31,23/10/2011,Bahia,Vasco da Gama,0,2
2011,31,23/10/2011,Flamengo,Santos,1,1
2011,31,23/10/2011,Atlético-GO,Cruzeiro,3,2
2011,32,29/10/2011,Santos,Atlético-PR,4,1
2011,32,29/10/2011,Botafogo,Cruzeiro,1,0
2011,32,29/10/2011,Ceará,Fluminense,1,2
2011,32,30/10/2011,Corinthians,Avaí,2,1
2011,32,30/10/2011,Vasco da Gama,São Paulo,0,0
2011,32,30/10/2011,Grêmio,Flamengo,4,2
2011,32,30/10/2011,Figueirense,Bahia,2,1
2011,32,30/10/2011,Atlético-MG,Palmeiras,2,1
2011,32,30/10/2011,Coritiba,América-MG,3,1
2011,32,30/10/2011,Atlético-GO,Internacional,0,1
2011,33,05/11/2011,Botafogo,Figueirense,0,1
2011,33,05/11/2011,Atlético-MG,Grêmio,2,0
2011,33,05/11/2011,Bahia,São Paulo,4,3
2011,33,06/11/2011,Santos,Vasco da Gama,2,0
2011,33,06/11/2011,Flamengo,Cruzeiro,5,1
2011,33,06/11/2011,Avaí,Ceará,1,2
2011,33,06/11/2011,América-MG,Corinthians,2,1
2011,33,06/11/2011,Palmeiras,Coritiba,0,2
2011,33,06/11/2011,Internacional,Fluminense,1,2
2011,33,06/11/2011,Atlético-PR,Atlético-GO,2,1
2011,34,12/11/2011,São Paulo,Avaí,2,0
2011,34,12/11/2011,Fluminense,América-MG,1,2
2011,34,12/11/2011,Figueirense,Atlético-MG,2,1
2011,34,13/11/2011,Corinthians,Atlético-PR,2,1
2011,34,13/11/2011,Ceará,Santos,2,3
2011,34,13/11/2011,Coritiba,Flamengo,2,0
2011,34,13/11/2011,Grêmio,Palmeiras,2,2
2011,34,13/11/2011,Vasco da Gama,Botafogo,2,0
2011,34,13/11/2011,Cruzeiro,Internacional,1,0
2011,34,13/11/2011,Atlético-GO,Bahia,0,1
2011,35,16/11/2011,Fluminense,Grêmio,5,4
2011,35,16/11/2011,Internacional,Bahia,1,0
2011,35,16/11/2011,Atlético-PR,São Paulo,1,0
2011,35,16/11/2011,América-MG,Botafogo,2,1
2011,35,16/11/2011,Palmeiras,Vasco da Gama,1,1
2011,35,16/11/2011,Avaí,Cruzeiro,0,0
2011,35,16/11/2011,Ceará,Corinthians,0,1
2011,35,17/11/2011,Santos,Atlético-GO,1,1
2011,35,17/11/2011,Flamengo,Figueirense,0,0
2011,35,17/11/2011,Atlético-MG,Coritiba,2,1
2011,36,19/11/2011,São Paulo,América-MG,3,1
2011,36,19/11/2011,Vasco da Gama,Avaí,2,0
2011,36,19/11/2011,Grêmio,Ceará,1,3
2011,36,20/11/2011,Corinthians,Atlético-MG,2,1
2011,36,20/11/2011,Botafogo,Internacional,1,2
2011,36,20/11/2011,Cruzeiro,Atlético-PR,1,1
2011,36,20/11/2011,Atlético-GO,Flamengo,0,0
2011,36,20/11/2011,Figueirense,Fluminense,0,4
2011,36,20/11/2011,Coritiba,Santos,1,0
2011,36,20/11/2011,Bahia,Palmeiras,0,2
2011,37,27/11/2011,Palmeiras,São Paulo,1,0
2011,37,27/11/2011,Santos,Bahia,1,1
2011,37,27/11/2011,Flamengo,Internacional,1,0
2011,37,27/11/2011,Fluminense,Vasco da Gama,1,2
2011,37,27/11/2011,Grêmio,Atlético-GO,2,2
2011,37,27/11/2011,Atlético-MG,Botafogo,4,0
2011,37,27/11/2011,Figueirense,Corinthians,0,1
2011,37,27/11/2011,Coritiba,Avaí,1,0
2011,37,27/11/2011,América-MG,Atlético-PR,2,1
2011,37,27/11/2011,Ceará,Cruzeiro,2,2
2011,38,04/12/2011,Corinthians,Palmeiras,0,0
2011,38,04/12/2011,São Paulo,Santos,4,1
2011,38,04/12/2011,Internacional,Grêmio,1,0
2011,38,04/12/2011,Cruzeiro,Atlético-MG,6,1
2011,38,04/12/2011,Atlético-GO,América-MG,5,1
2011,38,04/12/2011,Atlético-PR,Coritiba,1,0
2011,38,04/12/2011,Bahia,Ceará,2,1
2011,38,04/12/2011,Avaí,Figueirense,1,1
2011,38,04/12/2011,Botafogo,Fluminense,1,1
2011,38,04/12/2011,Vasco da Gama,Flamengo,1,1
